"page","product_id","image","name","ref","price","quantity","status","edit_link","description","meta_title","meta_description","meta_keyword","tags","model","sku","length","width","height","weight","seo_keyword","date_available","image_main","extra_images"
57,"4095","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0082-40x40.jpg","Tourmaline 9.4x.2mm Rectangular Faceted Gemstone","TML0082","45.2500","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=4095&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tourmaline</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">9.4x8.2mm Rectangular Faceted Loose Gemstone&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5.1mm profile</span></h2><p><span id=""docs-internal-guid-558841c5-7fff-7cf8-90ca-e77c8ad1c1ef""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">3.35ct / 0.66g </span></h2>","Tourmaline Gemstone","Tourmaline, 
9.4x8.2mm Rectangular Faceted Loose Gemstone,  
5.1mm profile, 
3.35ct / 0.66g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TML0082","","9.40000000","8.20000000","5.10000000","0.66000000","Tourmaline","2021-05-13","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0082-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0082b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0082c-100x100.jpg"
57,"4281","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0098-40x40.jpg","Tourmaline 9.6x7.6mm Oval Cabochon","TML0098","28.0000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=4281&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19.5pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tourmaline</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19.5pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">9.6x7.6m</span><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">m Oval Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.6mm profile</span></h2><p><span id=""docs-internal-guid-48238da9-7fff-d4f6-18b5-e083a765510d""></span></p><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2.80ct /0.56g&nbsp;</span></h2>","Tourmaline Cabochon","Tourmaline, 
9.6x7.6mm Oval Loose Gemstone Cabochon,  
4.6mm profile, 
2.80ct /0.56g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TML0098","","9.60000000","7.60000000","4.60000000","0.56000000","Tourmaline","2021-08-18","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0098-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0098c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0098b-100x100.jpg"
57,"4268","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0086-40x40.jpg","Tourmaline 9x6.7mm Pear Cut Cabochon","TML0086","24.0000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=4268&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19.5pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tourmaline</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">9x6.7mm Pear Cut Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5mm profile</span></h2><p><span id=""docs-internal-guid-4f7ce401-7fff-379d-53e5-4ead97fab5a4""></span></p><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2.40ct /0.48g&nbsp;</span></h2>","Tourmaline Cabochon","Tourmaline, 
9x6.7mm Pear Cut Loose Gemstone Cabochon,  
5mm profile, 
2.40ct /0.48g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TML0086","","9.00000000","6.70000000","5.00000000","0.48000000","Tourmaline","2021-08-15","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0086-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0086b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0086c-100x100.jpg"
57,"3578","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0031-40x40.jpg","Tourmaline 9x7.5mm Rectangular Cabochon","TML0031","42.6000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=3578&page=57","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:8pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tourmaline&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">9x7.5mm Rectangular Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5.1 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-cb73ec3b-7fff-44fb-6050-390837353967""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.05 ct/ 0.81 g&nbsp;</span></h2>","Tourmaline Cabochon","Tourmaline, 
9x7.5mm Rectangular Loose Gemstone Cabochon, 
5.1mm profile, 
4.05ct/0.81g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TML0031","","9.00000000","7.50000000","5.10000000","0.81000000","Tourmaline","2020-09-30","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0031-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0031b-100x100.jpg"
57,"1786","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2018/DSC_44459b-40x40.JPG","Tourmaline with cats eye 17x12mm Rectangular Gemstone Cabochon","Ref:44459","81.9900","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=1786&page=57","<h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">Ref:44459 Tourmaline&nbsp;with cats eye</span></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">17x12mm Rectangular Gemstone Cabochon</span></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">7mm profile</span><br></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">13 ct/2.6 gm</span></h2>","Tourmaline Cabochon","Tourmaline with cats eye
17x12mm Rectangular Gemstone Cabochon
7mm profile
13 ct/2.6 gm","tourmaline gemstones, tourmaline cabochons, Rectangular gemstones, Rectangular cabochons, pink gemstones, pink cabochons, cats eye gemstones.","tourmaline gemstones, tourmaline cabochons, Rectangular gemstones, Rectangular cabochons, pink gemstones, pink cabochons, cats eye gemstones.","Ref:44459","","17.00000000","12.00000000","7.00000000","2.60000000","loose-tourmaline-cabochons","2018-09-22","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2018/DSC_44459b-100x100.JPG","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2018/DSC_44459c-100x100.JPG"
57,"3464","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0005-40x40.jpg","Tree Agate  20mm Round Cabochon","TAG0005","4.1000","2","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=3464&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tree Agate</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">20mm Round Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6 mm profile, approx.&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">19.0ct / 3.8 g, approx.&nbsp;</span></h2><p><span id=""docs-internal-guid-f572c902-7fff-081d-40e6-f52ea7ef2099""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:11.5pt;font-family:Arial;color:#ff0000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">For multiple item listings the markings/striation of your Gemstone Cabochon may vary from the illustrated item. Dimensions will remain the same but the weight may differ by half a carat or so either way.</span></h2>","Tree Agate Cabochon","Tree Agate, 
20mm Round Loose Gemstone Cabochon, 
6 mm profile, approx. 
19.0 ct / 3.8 g, approx. 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TAG0005","","20.00000000","20.00000000","6.00000000","3.80000000","Tree-Agate","2020-07-27","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0005-100x100.jpg",""
57,"3452","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0006-40x40.jpg","Tree Agate 15mm Square Cabochon","TAG0006","3.2500","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=3452&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tree Agate&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">15mm Square Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5 mm profile, approx.&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">15.0 ct / 3.0 g, approx.&nbsp;</span></h2><p><span id=""docs-internal-guid-90bc347f-7fff-2e78-9e71-97bf1b109b34""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:11.5pt;font-family:Arial;color:#ff0000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">For multiple item listings the markings/striation of your Gemstone Cabochon may vary from the illustrated item. Dimensions will remain the same but the weight may differ by half a carat or so either way.</span></h2>","Tree Agate","Tree Agate 
15mm Square Loose Gemstone Cabochon 
5 mm profile, approx. 
15.0 ct / 3.0 g, approx.
UK Gemstone Supplier,  
Free UK and EU Delivery","","","TAG0006","","15.00000000","15.00000000","5.00000000","3.00000000","Tree-Agate","2020-07-27","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0006-100x100.jpg",""
57,"1512","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2018/DSC_46198-40x40.JPG","Tree Agate 20x15mm Rectangular Loose Gemstone Cabochon","11009","5.0000","2","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=1512&page=57","<h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">Tree</span><span style=""color: rgb(0, 0, 0); font-family: inherit; line-height: 1.1;"">&nbsp;Agate &nbsp;</span></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0);"">20x15mm&nbsp;</span><span style=""font-size: 27px; line-height: 27px; color: rgb(0, 0, 0);"">Rectangular&nbsp;Loose&nbsp;</span><span style=""color: rgb(0, 0, 0); font-family: inherit; line-height: 1.1;"">Gemstone Cabochon &nbsp;</span></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0); font-family: inherit; line-height: 1.1;"">5mm profile&nbsp;&nbsp;</span></h2><h2 style=""text-align: center; ""><span style=""color: rgb(0, 0, 0); font-family: inherit;"">13.5 ct/2.7 g&nbsp;&nbsp;</span></h2>","Tree Agate","green gemstones, chalcedony gemstones, Rectangular Gemstones, cabochon gemstones, large gemstones, Cabochons, Loose green gemstones, Loose chalcedony gemstones, Loose Rectangular Gemstones, Loose cabochon gemstones, Loose large gemstones, Cabochons","green gemstones, chalcedony gemstones, Rectangular Gemstones, cabochon gemstones, large gemstones, Cabochons, Loose green gemstones, Loose chalcedony gemstones, Loose Rectangular Gemstones, Loose cabochon gemstones, Loose large gemstones, Cabochons","green gemstones, chalcedony gemstones, Rectangular Gemstones, cabochon gemstones, large gemstones, Cabochons, Loose green gemstones, Loose chalcedony gemstones, Loose Rectangular Gemstones, Loose cabochon gemstones, Loose large gemstones, Cabochons","11009","","20.00000000","15.00000000","5.00000000","2.70000000","tree-agate","2017-10-31","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2018/DSC_46198-100x100.JPG","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/2017/DSC_11009-100x100.JPG"
57,"3429","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0001-40x40.jpg","Tree Agate 30x10mm Pear Cut Cabochon","TAG0001","2.9000","6","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=eea1ccebefaf6e36fa27cfb7ba874f84&product_id=3429&page=57","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19.5pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tree Agate </span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">30x10mm Pear Cut Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5 mm profile, approx.&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">13.5 ct / 2.7g, approx.&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(255, 0, 0); font-family: Arial; font-size: 11.5pt; white-space: pre-wrap;"">For multiple item listings the markings/striation of your Gemstone Cabochon may vary from the illustrated item. Dimensions will remain the same but the weight may differ by half a carat or so either way.</span><br></h2>","Tree Agate","Tree Agate 
30x10mm Pear Cut Loose Gemstone Cabochon 
5 mm profile, approx. 
13.5 ct / 2.7g, approx, 
UK Gemstone Supplier, 
Free UK and EU Delivery","","","TAG0001","","30.00000000","10.00000000","5.00000000","2.70000000","Tree-Agate","2020-07-19","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0001-100x100.jpg",""
58,"3435","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0003-40x40.jpg","Tree Agate 30x15mm Oval Cabochon","TAG0003","4.8500","8","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=ed3e2a2127dead87d62ee150294c66f3&product_id=3435&page=58","<p dir=""ltr"" style=""line-height:1.38;text-align: center;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tree Agate</span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">30x15mm Oval Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">5.5mm profile, approx. </span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">22.5ct / 4.5g, approx. </span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:11.5pt;font-family:Arial;color:#ff0000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">For multiple item listings the markings/striation of your Gemstone Cabochon may vary from the illustrated item. Dimensions will remain the same but the weight may differ by half a carat or so either way.</span></h2>","Tree Agate Gemstone","Tree Agate, 
30x15mm Oval Loose Gemstone Cabochon, 
5.5mm profile, 
22.5ct / 4.5g, 
UK Gemstone Supplier, 
Free UK and EU Delivery","","","TAG0003","","30.00000000","15.00000000","5.50000000","4.50000000","Tree-Agate","2020-07-19","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Kaycie/TAG0003-100x100.jpg",""
58,"3723","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062-40x40.jpg","Tri-Color Tourmaline 7.6 x 4.1mm Rectangular Faceted Gemstone","TML0062","14.9900","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=ed3e2a2127dead87d62ee150294c66f3&product_id=3723&page=58","<h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Tri-Color Tourmaline</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">7.6 x 4.1mm Rectangular Faceted Loose Gemstone&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2mm profile</span></h2><p><span id=""docs-internal-guid-1cd2ba8f-7fff-c111-6943-fb3e0d4237b4""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">0.7 ct / 0.14 g&nbsp;</span></h2>","Tourmaline Gemstone","Tri-Color Tourmaline, 
7.6 x 4.1mm Rectangular Faceted Loose Gemstone, 
2mm profile, 
0.7ct/0.14g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","TML0062","","7.60000000","4.10000000","2.00000000","0.14000000","Tourmaline","2020-11-15","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062e-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/TML0062b-100x100.jpg"
